Date,Weekly_Incident_Rate_Pct_Change
2020-04-05,0.5424354243542437
2020-04-05,1.8904555314533624
2020-04-05,1.0186968838526909
2020-04-05,0.48792270531400983
2020-04-05,0.6203025866276233
2020-04-05,0.44008620689655165
2020-04-05,0.8302469135802466
2020-04-05,0.8520294875210941
2020-04-05,0.5292712066905614
2020-04-05,0.610931174089069
2020-04-05,0.47616161616161623
2020-04-05,0.7336898395721927
2020-04-05,0.34680851063829765
2020-04-05,0.47027027027027013
2020-04-05,0.5830130668716371
2020-04-12,0.39140624999999996
2020-04-12,0.4819277108433735
2020-04-12,0.37885501206404926
2020-04-12,0.3927159796725015
2020-04-12,0.3109615781371504
2020-04-12,0.4962325080731971
2020-04-12,0.31452750352609327
2020-04-12,0.4924802658911509
2020-04-12,0.37915925626515756
2020-04-12,0.3008081412750674
2020-04-12,0.4082035534108355
2020-04-12,0.3315998357739154
2020-04-12,0.2508185985592668
2020-04-12,0.5618461538461539
2020-04-12,0.7658536585365858
2020-04-12,0.15515128664341615
2020-04-12,0.11829436038514429
2020-04-12,0.31837349397590353
2020-04-12,0.5619452887537997
2020-04-12,0.18550106609808115
2020-04-12,1.2397260273972601
2020-04-12,0.3718776312096548
2020-04-12,0.8634639696586599
2020-04-12,0.36966824644549745
2020-04-12,0.16183539694100513
2020-04-12,0.41410191725529755
2020-04-12,0.6196435343193021
2020-04-12,0.7568140520896427
2020-04-12,0.5078960774325012
2020-04-12,0.434388351207603
2020-04-12,0.4174107142857144
2020-04-12,0.8286074354127284
2020-04-12,0.4558315749088817
2020-04-12,0.16232464929859725
2020-04-12,0.3030456852791876
2020-04-12,0.8993506493506493
2020-04-12,0.3522853957636567
2020-04-12,0.34527992504099325
2020-04-12,0.44442013129102853
2020-04-12,0.5008431703204048
2020-04-12,0.4946810598626106
2020-04-12,0.5368572455951095
2020-04-12,0.48960000000000004
2020-04-12,0.3226438803719527
2020-04-12,0.17279411764705888
2020-04-12,0.28358750907770514
2020-04-12,0.45342381246144337
2020-04-12,0.1592592592592592
2020-04-12,0.2961557498762579
2020-04-12,0.46972373915836796
2020-04-12,0.33260963960052115
2020-04-12,0.1188630490956073
2020-04-19,0.37665919669022574
2020-04-19,0.0658307210031348
2020-04-19,0.3629753067717012
2020-04-19,0.3529051987767584
2020-04-19,0.31362520458265153
2020-04-19,0.6038338658146967
2020-04-19,0.16233884147448707
2020-04-19,0.4820512820512821
2020-04-19,0.8869745003445899
2020-04-19,0.47750677506775063
2020-04-19,0.20994764397905752
2020-04-19,0.5288624787775893
2020-04-19,0.20220213849287183
2020-04-19,0.28331785148352573
2020-04-19,0.25611149188942206
2020-04-19,0.4428132468419257
2020-04-19,0.04482758620689631
2020-04-19,0.10330477356181156
2020-04-19,0.04674046740467408
2020-04-19,0.4463298824628319
2020-04-19,0.13729016786570747
2020-04-19,0.5807479813004672
2020-04-19,0.1707035755478663
2020-04-19,0.44622327634482994
2020-04-19,0.11889836175192237
2020-04-19,0.33904201230933895
2020-04-19,0.38006756756756754
2020-04-19,0.5183797705455395
2020-04-19,0.7202099737532808
2020-04-19,0.3673267326732672
2020-04-19,0.19829748422892757
2020-04-19,0.343434343434343
2020-04-19,0.1853932584269664
2020-04-19,0.32454895601054123
2020-04-19,0.2676275808336581
2020-04-19,0.2782734082836076
2020-04-19,0.6850084222346997
2020-04-19,0.3603313391624483
2020-04-19,0.3858292768286087
2020-04-19,0.34100719424460446
2020-04-19,0.3813977389516958
2020-04-19,0.3830135704258306
2020-04-19,1.0542740841248306
2020-04-19,0.2698497854077251
2020-04-19,0.2963136033229492
2020-04-19,0.5894405043341213
2020-04-19,0.1302555647155812
2020-04-19,0.03464203233256358
2020-04-19,0.2952404109172695
2020-04-19,0.2397701549712694
2020-04-19,0.4068032513083175
2020-04-19,0.37522377372001414
2020-04-26,0.3187454412837343
2020-04-26,0.2051655147326299
2020-04-26,0.15967113803548227
2020-04-26,0.2206515058389673
2020-04-26,0.2020133283273886
2020-04-26,0.05405405405405417
2020-04-26,0.18942133815551565
2020-04-26,0.24680691209616823
2020-04-26,0.5733902960024411
2020-04-26,0.6754930606281957
2020-04-26,0.32780442312816405
2020-04-26,0.40079265653827756
2020-04-26,0.08645229309435964
2020-04-26,0.1230678204274831
2020-04-26,0.02310231023102305
2020-04-26,0.22051434897385658
2020-04-26,0.14417100088798684
2020-04-26,0.2558139534883723
2020-04-26,0.1327014218009479
2020-04-26,0.2910262766484879
2020-04-26,0.15900906248763325
2020-04-26,0.23763112863626223
2020-04-26,0.26045732127278587
2020-04-26,0.3470906630581867
2020-04-26,0.14528490503165625
2020-04-26,0.3223140495867767
2020-04-26,0.08235294117647052
2020-04-26,0.16733067729083673
2020-04-26,0.22846908581217873
2020-04-26,0.3059099192918511
2020-04-26,0.09588017779105829
2020-04-26,0.4396299151888978
2020-04-26,0.15589353612167312
2020-04-26,0.37370242214532845
2020-04-26,0.30821384906079796
2020-04-26,0.09849155513895402
2020-04-26,0.41232575201760824
2020-04-26,0.36309092789903796
2020-04-26,0.16238375612171896
2020-04-26,0.35085836909871215
2020-04-26,0.16748768472906406
2020-04-26,0.8695508586525758
2020-04-26,0.2816117274802741
2020-04-26,0.27396155397230815
2020-04-26,0.015625
2020-04-26,0.21039325842696632
2020-04-26,0.27727964811368633
2020-04-26,0.3703245250524727
2020-04-26,0.2551540140674269
2020-04-26,0.8498056635202664
2020-04-26,0.2393425315810549
2020-04-26,0.1594314151093228
2020-05-03,0.22688918057378604
2020-05-03,0.12969283276450505
2020-05-03,0.3367540858988973
2020-05-03,0.2896850899742929
2020-05-03,0.20792270531400958
2020-05-03,0.11234771155745804
2020-05-03,0.13720877286180477
2020-05-03,0.15499547238152744
2020-05-03,0.13807531380753146
2020-05-03,0.28314917127071815
2020-05-03,0.03344481605351168
2020-05-03,0.168252494778371
2020-05-03,0.2798287644332733
2020-05-03,0.07702794819359249
2020-05-03,0.2503987240829346
2020-05-03,0.269158878504673
2020-05-03,0.12522867121237313
2020-05-03,0.05998451400850158
2020-05-03,0.25536062378167634
2020-05-03,0.17146345717774292
2020-05-03,0.2631168831168831
2020-05-03,0.44338456103161983
2020-05-03,0.07719001849272855
2020-05-03,0.3481380915438326
2020-05-03,0.09475793725935744
2020-05-03,0.08199902959728278
2020-05-03,0.21961874503574275
2020-05-03,0.26410185531472075
2020-05-03,0.00659340659340657
2020-05-03,0.11842105263157898
2020-05-03,0.2103546882054883
2020-05-03,0.019354838709677358
2020-05-03,0.2052611367127497
2020-05-03,0.30343324250681203
2020-05-03,0.25841059602648997
2020-05-03,0.2869212962962966
2020-05-03,0.17011224987798945
2020-05-03,0.18961696739474498
2020-05-03,0.14255291024718364
2020-05-03,0.2518891687657434
2020-05-03,0.20447761194029845
2020-05-03,0.16729706139074763
2020-05-03,0.029891304347826164
2020-05-03,0.6915803692030615
2020-05-03,0.25367647058823506
2020-05-03,0.15533736153071498
2020-05-03,0.1844304177938083
2020-05-03,0.21181434599156113
2020-05-03,0.2092497740283219
2020-05-03,0.14569604261276337
2020-05-03,0.2312624082472725
2020-05-03,0.21570796460176989
