Date,Province_State,Population,Elapsed_Days,Percentage_Home
2020-03-08,Arizona,7278717.0,0,27.450242902632326
2020-03-08,California,39512223.0,0,30.600156924955396
2020-03-08,Colorado,5758736.0,0,29.41578609828815
2020-03-08,Connecticut,3565287.0,0,27.811798421846234
2020-03-08,Delaware,973764.0,0,29.203385914802265
2020-03-08,Florida,21477737.0,0,28.632810650667626
2020-03-08,Georgia,10617423.0,0,25.071347914872923
2020-03-08,Hawaii,1415872.0,0,23.806538820401414
2020-03-08,Illinois,12671821.0,0,25.355772548313364
2020-03-08,Indiana,6732219.0,0,25.447596146478176
2020-03-08,Kansas,2913314.0,0,25.454547242692552
2020-03-08,Kentucky,4467673.0,0,23.90533927026407
2020-03-08,Maryland,6045680.0,0,28.98300736957915
2020-03-08,Massachusetts,6892503.0,0,27.277177924723592
2020-03-08,Minnesota,5639632.0,0,26.290002174287963
2020-03-08,Missouri,6137428.0,0,24.80274924948101
2020-03-08,Nebraska,1934408.0,0,24.574201823891286
2020-03-08,Nevada,3080156.0,0,28.461983558852786
2020-03-08,New Hampshire,1359711.0,0,25.826316178564202
2020-03-08,New Jersey,8882190.0,0,26.39060160300893
2020-03-08,New York,19453561.0,0,28.64625207731165
2020-03-08,North Carolina,10488084.0,0,25.51330505057591
2020-03-08,Oklahoma,3956971.0,0,25.537059367226878
2020-03-08,Oregon,4217737.0,0,29.16024633569087
2020-03-08,Pennsylvania,12801989.0,0,27.697246785161735
2020-03-08,Rhode Island,1059361.0,0,27.541389144494318
2020-03-08,South Carolina,5148714.0,0,24.97041825832665
2020-03-08,Tennessee,6829174.0,0,24.921811277212715
2020-03-08,Texas,28995881.0,0,26.06643835071301
2020-03-08,Utah,3205958.0,0,27.240346504827517
2020-03-08,Vermont,623989.0,0,26.258441868301137
2020-03-08,Virginia,8535519.0,0,27.69982583122572
2020-03-08,Washington,7614893.0,4,31.80535605815949
2020-03-08,Wisconsin,5822434.0,0,27.130048028992118
2020-03-09,Arizona,7278717.0,0,24.85342759801343
2020-03-09,California,39512223.0,0,23.688765424235946
2020-03-09,Colorado,5758736.0,0,23.45634031562555
2020-03-09,Connecticut,3565287.0,0,20.801921330916983
2020-03-09,Delaware,973764.0,0,23.182579098737
2020-03-09,Florida,21477737.0,0,22.44446421772328
2020-03-09,Georgia,10617423.0,0,20.120930965367037
2020-03-09,Hawaii,1415872.0,0,20.708095485964
2020-03-09,Illinois,12671821.0,0,22.721450957954282
